       0 2.779543e-01 3.305691e-01 1.228441e+00 3.861011e+00 1.635747e-03 1.567009e-02
4.206500e-03 2.775692e-01 3.301989e-01 1.227971e+00 3.861011e+00 8.112930e-04 1.573336e-02
8.413001e-03 2.771850e-01 3.298295e-01 1.226822e+00 3.861011e+00 4.146661e-04 1.579589e-02
1.261950e-02 2.768018e-01 3.294608e-01 1.225344e+00 3.861011e+00 2.237458e-04 1.585768e-02
1.682600e-02 2.764194e-01 3.290929e-01 1.223708e+00 3.861011e+00 1.316713e-04 1.591874e-02
2.103250e-02 2.760380e-01 3.287257e-01 1.221995e+00 3.861011e+00 8.718311e-05 1.597907e-02
2.523900e-02 2.756575e-01 3.283593e-01 1.220245e+00 3.861011e+00 6.567445e-05 1.603867e-02
2.944550e-02 2.752779e-01 3.279936e-01 1.218478e+00 3.861011e+00 5.530337e-05 1.609757e-02
3.365200e-02 2.748993e-01 3.276286e-01 1.216702e+00 3.861011e+00 5.035181e-05 1.615575e-02
3.785850e-02 2.745215e-01 3.272644e-01 1.214922e+00 3.861011e+00 4.804844e-05 1.621323e-02
4.206500e-02 2.741447e-01 3.269009e-01 1.213140e+00 3.861011e+00 4.704479e-05 1.627002e-02
4.627150e-02 2.737688e-01 3.265382e-01 1.211358e+00 3.861011e+00 4.668213e-05 1.632612e-02
5.047800e-02 2.733938e-01 3.261762e-01 1.209577e+00 3.861011e+00 4.663734e-05 1.638153e-02
5.468450e-02 2.730197e-01 3.258149e-01 1.207795e+00 3.861011e+00 4.675131e-05 1.643627e-02
5.889100e-02 2.726465e-01 3.254544e-01 1.206014e+00 3.861011e+00 4.694536e-05 1.649034e-02
6.309750e-02 2.722742e-01 3.250946e-01 1.204234e+00 3.861011e+00 4.718042e-05 1.654374e-02
6.730400e-02 2.719028e-01 3.247355e-01 1.202455e+00 3.861011e+00 4.743706e-05 1.659648e-02
7.151050e-02 2.715323e-01 3.243772e-01 1.200676e+00 3.861011e+00 4.770553e-05 1.664857e-02
7.571700e-02 2.711627e-01 3.240196e-01 1.198897e+00 3.861011e+00 4.798096e-05 1.670001e-02
7.992351e-02 2.707940e-01 3.236627e-01 1.197120e+00 3.861011e+00 4.826089e-05 1.675081e-02
8.413001e-02 2.704262e-01 3.233065e-01 1.195343e+00 3.861011e+00 4.854408e-05 1.680097e-02
8.833651e-02 2.700593e-01 3.229511e-01 1.193566e+00 3.861011e+00 4.882992e-05 1.685050e-02
9.254301e-02 2.696933e-01 3.225964e-01 1.191791e+00 3.861011e+00 4.911809e-05 1.689941e-02
9.674951e-02 2.693281e-01 3.222424e-01 1.190016e+00 3.861011e+00 4.940844e-05 1.694770e-02
1.009560e-01 2.689638e-01 3.218891e-01 1.188242e+00 3.861011e+00 4.970092e-05 1.699538e-02
1.051625e-01 2.686004e-01 3.215365e-01 1.186468e+00 3.861011e+00 4.999548e-05 1.704245e-02
1.093690e-01 2.682379e-01 3.211847e-01 1.184695e+00 3.861011e+00 5.029212e-05 1.708892e-02
1.135755e-01 2.678763e-01 3.208336e-01 1.182923e+00 3.861011e+00 5.059084e-05 1.713479e-02
1.177820e-01 2.675156e-01 3.204832e-01 1.181151e+00 3.861011e+00 5.089167e-05 1.718007e-02
1.219885e-01 2.671557e-01 3.201335e-01 1.179380e+00 3.861011e+00 5.119460e-05 1.722476e-02
1.261950e-01 2.667967e-01 3.197845e-01 1.177610e+00 3.861011e+00 5.149965e-05 1.726888e-02
1.304015e-01 2.664385e-01 3.194362e-01 1.175840e+00 3.861011e+00 5.180685e-05 1.731242e-02
1.346080e-01 2.660813e-01 3.190886e-01 1.174071e+00 3.861011e+00 5.211621e-05 1.735538e-02
1.388145e-01 2.657248e-01 3.187417e-01 1.172303e+00 3.861011e+00 5.242774e-05 1.739779e-02
1.430210e-01 2.653693e-01 3.183956e-01 1.170536e+00 3.861011e+00 5.274146e-05 1.743963e-02
1.472275e-01 2.650146e-01 3.180501e-01 1.168769e+00 3.861011e+00 5.305739e-05 1.748092e-02
1.514340e-01 2.646608e-01 3.177054e-01 1.167002e+00 3.861011e+00 5.337555e-05 1.752165e-02
1.556405e-01 2.643078e-01 3.173613e-01 1.165237e+00 3.861011e+00 5.369596e-05 1.756185e-02
1.598470e-01 2.639557e-01 3.170179e-01 1.163472e+00 3.861011e+00 5.401863e-05 1.760150e-02
1.640535e-01 2.636044e-01 3.166753e-01 1.161708e+00 3.861011e+00 5.434358e-05 1.764062e-02
1.682600e-01 2.632540e-01 3.163333e-01 1.159944e+00 3.861011e+00 5.467084e-05 1.767920e-02
1.724665e-01 2.629045e-01 3.159921e-01 1.158181e+00 3.861011e+00 5.500041e-05 1.771727e-02
1.766730e-01 2.625557e-01 3.156515e-01 1.156419e+00 3.861011e+00 5.533232e-05 1.775481e-02
1.808795e-01 2.622079e-01 3.153116e-01 1.154657e+00 3.861011e+00 5.566658e-05 1.779184e-02
1.850860e-01 2.618608e-01 3.149724e-01 1.152896e+00 3.861011e+00 5.600323e-05 1.782835e-02
1.892925e-01 2.615146e-01 3.146339e-01 1.151136e+00 3.861011e+00 5.634227e-05 1.786436e-02
1.934990e-01 2.611693e-01 3.142961e-01 1.149377e+00 3.861011e+00 5.668372e-05 1.789987e-02
1.977055e-01 2.608248e-01 3.139590e-01 1.147618e+00 3.861011e+00 5.702761e-05 1.793487e-02
2.019120e-01 2.604811e-01 3.136226e-01 1.145859e+00 3.861011e+00 5.737396e-05 1.796939e-02
2.061185e-01 2.601383e-01 3.132868e-01 1.144102e+00 3.861011e+00 5.772278e-05 1.800342e-02
2.103250e-01 2.597962e-01 3.129518e-01 1.142345e+00 3.861011e+00 5.807409e-05 1.803696e-02
2.145315e-01 2.594551e-01 3.126174e-01 1.140589e+00 3.861011e+00 5.842792e-05 1.807003e-02
2.187380e-01 2.591147e-01 3.122837e-01 1.138833e+00 3.861011e+00 5.878429e-05 1.810262e-02
2.229445e-01 2.587752e-01 3.119507e-01 1.137078e+00 3.861011e+00 5.914321e-05 1.813474e-02
2.271510e-01 2.584364e-01 3.116183e-01 1.135324e+00 3.861011e+00 5.950471e-05 1.816639e-02
2.313575e-01 2.580986e-01 3.112867e-01 1.133570e+00 3.861011e+00 5.986881e-05 1.819759e-02
2.355640e-01 2.577615e-01 3.109557e-01 1.131818e+00 3.861011e+00 6.023553e-05 1.822832e-02
2.397705e-01 2.574252e-01 3.106254e-01 1.130065e+00 3.861011e+00 6.060489e-05 1.825860e-02
2.439770e-01 2.570898e-01 3.102957e-01 1.128314e+00 3.861011e+00 6.097692e-05 1.828843e-02
2.481835e-01 2.567552e-01 3.099668e-01 1.126563e+00 3.861011e+00 6.135163e-05 1.831782e-02
2.523900e-01 2.564214e-01 3.096385e-01 1.124813e+00 3.861011e+00 6.172905e-05 1.834676e-02
2.565965e-01 2.560883e-01 3.093108e-01 1.123063e+00 3.861011e+00 6.210920e-05 1.837527e-02
2.608030e-01 2.557562e-01 3.089839e-01 1.121314e+00 3.861011e+00 6.249211e-05 1.840334e-02
2.650095e-01 2.554248e-01 3.086576e-01 1.119566e+00 3.861011e+00 6.287778e-05 1.843099e-02
2.692160e-01 2.550942e-01 3.083319e-01 1.117819e+00 3.861011e+00 6.326626e-05 1.845821e-02
2.734225e-01 2.547644e-01 3.080070e-01 1.116072e+00 3.861011e+00 6.365756e-05 1.848501e-02
2.776290e-01 2.544354e-01 3.076827e-01 1.114326e+00 3.861011e+00 6.405170e-05 1.851139e-02
2.818355e-01 2.541072e-01 3.073590e-01 1.112580e+00 3.861011e+00 6.444871e-05 1.853736e-02
2.860420e-01 2.537798e-01 3.070361e-01 1.110835e+00 3.861011e+00 6.484861e-05 1.856291e-02
2.902485e-01 2.534532e-01 3.067137e-01 1.109091e+00 3.861011e+00 6.525143e-05 1.858807e-02
2.944550e-01 2.531274e-01 3.063921e-01 1.107348e+00 3.861011e+00 6.565719e-05 1.861282e-02
2.986615e-01 2.528024e-01 3.060711e-01 1.105605e+00 3.861011e+00 6.606591e-05 1.863717e-02
3.028680e-01 2.524782e-01 3.057507e-01 1.103863e+00 3.861011e+00 6.647763e-05 1.866113e-02
3.070745e-01 2.521548e-01 3.054310e-01 1.102121e+00 3.861011e+00 6.689236e-05 1.868469e-02
3.112810e-01 2.518321e-01 3.051120e-01 1.100381e+00 3.861011e+00 6.731013e-05 1.870787e-02
3.154875e-01 2.515102e-01 3.047936e-01 1.098641e+00 3.861011e+00 6.773096e-05 1.873067e-02
3.196940e-01 2.511892e-01 3.044758e-01 1.096901e+00 3.861011e+00 6.815488e-05 1.875308e-02
3.239005e-01 2.508689e-01 3.041588e-01 1.095162e+00 3.861011e+00 6.858192e-05 1.877512e-02
3.281070e-01 2.505493e-01 3.038423e-01 1.093424e+00 3.861011e+00 6.901210e-05 1.879679e-02
3.323135e-01 2.502306e-01 3.035265e-01 1.091687e+00 3.861011e+00 6.944546e-05 1.881808e-02
3.365200e-01 2.499126e-01 3.032114e-01 1.089950e+00 3.861011e+00 6.988200e-05 1.883901e-02
3.407265e-01 2.495954e-01 3.028968e-01 1.088214e+00 3.861011e+00 7.032177e-05 1.885958e-02
3.449330e-01 2.492790e-01 3.025830e-01 1.086479e+00 3.861011e+00 7.076478e-05 1.887979e-02
3.491395e-01 2.489633e-01 3.022698e-01 1.084744e+00 3.861011e+00 7.121108e-05 1.889964e-02
3.533460e-01 2.486484e-01 3.019572e-01 1.083010e+00 3.861011e+00 7.166067e-05 1.891914e-02
3.575525e-01 2.483343e-01 3.016452e-01 1.081277e+00 3.861011e+00 7.211360e-05 1.893829e-02
3.617590e-01 2.480209e-01 3.013339e-01 1.079544e+00 3.861011e+00 7.256989e-05 1.895709e-02
3.659655e-01 2.477083e-01 3.010232e-01 1.077813e+00 3.861011e+00 7.302956e-05 1.897555e-02
3.701720e-01 2.473965e-01 3.007132e-01 1.076081e+00 3.861011e+00 7.349265e-05 1.899367e-02
3.743785e-01 2.470854e-01 3.004038e-01 1.074351e+00 3.861011e+00 7.395919e-05 1.901145e-02
3.785850e-01 2.467751e-01 3.000950e-01 1.072621e+00 3.861011e+00 7.442919e-05 1.902890e-02
3.827915e-01 2.464655e-01 2.997869e-01 1.070892e+00 3.861011e+00 7.490271e-05 1.904602e-02
3.869980e-01 2.461567e-01 2.994794e-01 1.069163e+00 3.861011e+00 7.537975e-05 1.906282e-02
3.912045e-01 2.458486e-01 2.991725e-01 1.067435e+00 3.861011e+00 7.586035e-05 1.907929e-02
3.954110e-01 2.455413e-01 2.988663e-01 1.065708e+00 3.861011e+00 7.634455e-05 1.909544e-02
3.996175e-01 2.452347e-01 2.985607e-01 1.063982e+00 3.861011e+00 7.683238e-05 1.911127e-02
4.038240e-01 2.449289e-01 2.982557e-01 1.062256e+00 3.861011e+00 7.732385e-05 1.912678e-02
4.080305e-01 2.446238e-01 2.979513e-01 1.060531e+00 3.861011e+00 7.781901e-05 1.914199e-02
4.122370e-01 2.443195e-01 2.976476e-01 1.058807e+00 3.861011e+00 7.831788e-05 1.915688e-02
4.164435e-01 2.440159e-01 2.973444e-01 1.057083e+00 3.861011e+00 7.882051e-05 1.917147e-02
4.206500e-01 2.437130e-01 2.970419e-01 1.055360e+00 3.861011e+00 7.932691e-05 1.918575e-02
4.248565e-01 2.434109e-01 2.967400e-01 1.053638e+00 3.861011e+00 7.983712e-05 1.919974e-02
4.290630e-01 2.431095e-01 2.964388e-01 1.051916e+00 3.861011e+00 8.035117e-05 1.921343e-02
4.332695e-01 2.428088e-01 2.961381e-01 1.050195e+00 3.861011e+00 8.086910e-05 1.922682e-02
